Region,Technology,Fuel,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
DE,HHI_BF_BOF_CCS,Hardcoal,2,2035,1.50653007,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Natural,2,2035,0.370850205,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,3,2035,1.50653007,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Synth,3,2035,0.370850205,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,4,2035,1.50653007,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Bio,4,2035,0.370850205,,Fraction,,,
DE,HHI_DRI_EAF_CCS,Power,1,2035,0.391073145,,Fraction,,,
DE,HHI_DRI_EAF_CCS,Gas_Natural,1,2035,2.205438977,,Fraction,,,
DE,HLI_Biomass_CHP_CCS,Biomass,1,2035,1.494871795,,Fraction,,,
DE,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2035,1.651247166,,Fraction,,,
DE,HLI_Lignite_CHP_CCS,Lignite,1,2035,1.651247166,,Fraction,,,
DE,HLR_Biomass_CHP_CCS,Biomass,1,2035,1.494871795,,Fraction,,,
DE,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2035,1.651247166,,Fraction,,,
DE,HLR_Lignite_CHP_CCS,Lignite,1,2035,1.651247166,,Fraction,,,
DE,HMI_Gas_CCS,Gas_Natural,1,2035,1.09661359,,Fraction,,,
DE,HMI_HardCoal_CCS,Hardcoal,1,2035,1.406731288,,Fraction,,,
DE,P_Coal_Hardcoal_CCS,Hardcoal,1,2035,2.593841747,,Fraction,,,
DE,P_Coal_Lignite_CCS,Lignite,1,2035,2.663320463,,Fraction,,,
DE,P_Gas_CCS,Gas_Natural,1,2035,1.832149156,,Fraction,,,
DE,P_Gas_CCS,Gas_Bio,2,2035,1.832149156,,Fraction,,,
DE,P_Gas_CCS,Gas_Synth,3,2035,1.832149156,,Fraction,,,
DE,X_SMR,Gas_Natural,1,2035,1.392910053,,Fraction,,,
DE,X_SMR,Heat_Medium_Industrial,1,2035,0.258902078,,Fraction,,,
DE,X_ATR_CCS,Gas_Natural,1,2035,1.2,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,X_ATR_CCS,Power,1,2035,0.05,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
DE,HLR_H2_Boiler,H2,1,2035,1.087031736,,Fraction,,,
DE,HLI_H2_Boiler,H2,1,2035,1.087031736,,Fraction,,,
DE,X_Biofuel,Biomass,1,2035,1.308780549,,Fraction,,,
DE,X_Powerfuel,H2,1,2035,1.776974268,,Fraction,,,
DE,X_Powerfuel,Power,1,2035,0.249741201,,Fraction,,,
DE,X_Powerfuel,Gas_Synth,2,2035,1.799257885,,Fraction,,,
DE,X_Gasifier,LH2,4,2035,1.0,,Fraction,,,
DE,X_Gasifier,LSG,3,2035,1.0,,Fraction,,,
DE,X_Gasifier,LBG,2,2035,1.0,,Fraction,,,
DE,X_Gasifier,LNG,1,2035,1.0,,Fraction,,,
DE,X_Liquifier,H2,4,2035,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Synth,3,2035,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Bio,2,2035,1.0,,Fraction,,,
DE,X_Liquifier,Gas_Natural,1,2035,1.0,,Fraction,,,
DE,FRT_Road_LNG,LNG,1,2035,0.585401143,,Fraction,,,
DE,FRT_Ship_LNG,LNG,1,2035,0.101477741,,Fraction,,,
DE,PSNG_Road_LNG,LNG,1,2035,0.666788571,,Fraction,,,
DE,P_H2_OCGT,H2,1,2035,2.05260771,,Fraction,,,
DE,X_DAC_LT,Air,1,2035,1.0,,Fraction,,,
DE,X_DAC_LT,Power,1,2035,0.695561143,,Fraction,,,
DE,X_DAC_LT,Heat_Low_Industrial,1,2035,4.624790857,,Fraction,,,
DE,X_DAC_HT,Air,1,2035,1.0,,Fraction,,,
DE,X_DAC_HT,Power,1,2035,4.717424,,Fraction,,,
DE,Z_ETS_Buy,ETS,1,2035,1.0,,Fraction,,,
DE,Z_ETS_Sell,ETS_Source,1,2035,1.0,,Fraction,,,
DE,CHP_Biomass_Solid,Biomass,1,2035,2.89017341,,Fraction,,,
DE,CHP_Coal_Hardcoal,Hardcoal,1,2035,2.652519894,,Fraction,,,
DE,CHP_Coal_Lignite,Lignite,1,2035,2.824858757,,Fraction,,,
DE,CHP_Gas_CCGT_Natural,Gas_Natural,1,2035,1.848428835,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2035,1.848428835,,Fraction,,,
DE,CHP_Gas_CCGT_SynGas,Gas_Synth,1,2035,1.848428835,,Fraction,,,
DE,CHP_Biomass_Solid_CCS,Biomass,1,2035,3.034682081,,Fraction,,,
DE,CHP_Coal_Hardcoal_CCS,Hardcoal,1,2035,2.785145889,,Fraction,,,
DE,CHP_Coal_Lignite_CCS,Lignite,1,2035,2.966101695,,Fraction,,,
DE,CHP_Gas_CCGT_Natural_CCS,Gas_Natural,1,2035,1.940850277,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2035,1.940850277,,Fraction,,,
DE,CHP_Biomass_Solid,Biomass,2,2035,3.571428571,,Fraction,,,
DE,CHP_Coal_Hardcoal,Hardcoal,2,2035,3.533568905,,Fraction,,,
DE,CHP_Coal_Lignite,Lignite,2,2035,3.759398496,,Fraction,,,
DE,CHP_Gas_CCGT_Natural,Gas_Natural,2,2035,2.008032129,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2035,2.008032129,,Fraction,,,
DE,CHP_Gas_CCGT_SynGas,Gas_Synth,2,2035,2.008032129,,Fraction,,,
DE,CHP_Biomass_Solid_CCS,Biomass,2,2035,3.75,,Fraction,,,
DE,CHP_Coal_Hardcoal_CCS,Hardcoal,2,2035,3.71024735,,Fraction,,,
DE,CHP_Coal_Lignite_CCS,Lignite,2,2035,3.947368421,,Fraction,,,
DE,CHP_Gas_CCGT_Natural_CCS,Gas_Natural,2,2035,2.108433735,,Fraction,,,
DE,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2035,2.108433735,,Fraction,,,
DE,CHP_Hydrogen_FuelCell,H2,2,2035,1.0,,Fraction,,,
DE,HLI_Convert_DH,Heat_District,1,2035,1.0,,Fraction,,,
DE,HLR_Convert_DH,Heat_District,1,2035,1.0,,Fraction,,,
DE,CHP_Oil,Oil,1,2035,2.824858757,,Fraction,,,
DE,CHP_Oil,Oil,2,2035,3.759398496,,Fraction,,,
DE,P_Gas_CCGT,Gas_Natural,1,2035,1.612903226,,Fraction,,,
DE,P_Gas_OCGT,Gas_Natural,1,2035,2.222222222,,Fraction,,,
DE,P_Gas_Engines,Gas_Natural,1,2035,2.564102564,,Fraction,,,
DE,P_Gas_CCGT,Gas_Bio,2,2035,1.612903226,,Fraction,,,
DE,P_Gas_OCGT,Gas_Bio,2,2035,2.222222222,,Fraction,,,
DE,P_Gas_Engines,Gas_Bio,2,2035,2.564102564,,Fraction,,,
DE,P_Gas_CCGT,Gas_Synth,3,2035,1.612903226,,Fraction,,,
DE,P_Gas_OCGT,Gas_Synth,3,2035,2.222222222,,Fraction,,,
DE,P_Gas_Engines,Gas_Synth,3,2035,2.564102564,,Fraction,,,
World,CHP_Coal_Hardcoal,Hardcoal,1,2040,2.325581395,,Fraction,,,
World,CHP_Coal_Lignite,Lignite,1,2040,2.325581395,,Fraction,,,
World,CHP_Gas,Gas_Natural,1,2040,1.612903226,,Fraction,,,
World,CHP_Nuclear,Nuclear,1,2040,2.380952381,,Fraction,,,
World,CHP_Biomass,Biomass,1,2040,2.941176471,,Fraction,,,
World,D_Battery_Li-Ion,Power,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Battery_Redox,Power,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Gas_H2,H2,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Gas_Methane,Gas_Natural,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Heat_HLI,Heat_Low_Industrial,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Heat_HLR,Heat_Low_Residential,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_PHS,Power,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_PHS_Residual,Power,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_CAES,Power,1,2040,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,FRT_Rail_Conv,Oil,1,2040,0.149704619,,Fraction,,,
World,FRT_Rail_Electric,Power,1,2040,0.082572503,,Fraction,,,
World,FRT_Road_OH,Power,1,2040,0.086305102,,Fraction,,,
World,FRT_Road_BEV,Power,1,2040,0.591302083,,Fraction,,,
World,FRT_Road_H2,H2,1,2040,0.585571429,,Fraction,,,
World,FRT_Road_ICE,Oil,1,2040,0.603346939,,Fraction,,,
World,FRT_Road_ICE,Biofuel,2,2040,0.7632,,Fraction,,,
World,FRT_Road_PHEV,Power,1,2040,0.119078827,,Fraction,,,
World,FRT_Road_PHEV,Oil,1,2040,0.476315306,,Fraction,,,
World,FRT_Road_PHEV,Power,2,2040,0.142894592,,Fraction,,,
World,FRT_Road_PHEV,Biofuel,2,2040,0.7632,,Fraction,,,
World,FRT_Ship_Bio,Biofuel,1,2040,0.105614618,,Fraction,,,
World,FRT_Ship_Conv,Oil,1,2040,0.096013289,,Fraction,,,
World,HHT_Biomass,Biomass,1,2040,1.176470588,,Fraction,,,
World,HHT_Coal_Hardcoal,Hardcoal,1,2040,1.333333333,,Fraction,,,
World,HHT_Coal_Lignite,Lignite,1,2040,1.333333333,,Fraction,,,
World,HHT_Electric_Furnace,Power,1,2040,1.01010101,,Fraction,,,
World,HHT_Gas,Gas_Natural,1,2040,1.111111111,,Fraction,,,
World,HHT_Oil,Oil,1,2040,1.176470588,,Fraction,,,
World,HHT_Geothermal,Power,1,2040,0.263157895,,Fraction,,,
World,HHT_H2,H2,1,2040,1.960784314,,Fraction,,,
World,HLT_Biomass,Biomass,1,2040,1.176470588,,Fraction,,,
World,HLT_Coal_Hardcoal,Hardcoal,1,2040,1.333333333,,Fraction,,,
World,HLT_Coal_Lignite,Lignite,1,2040,1.333333333,,Fraction,,,
World,HLT_Electric_Furnace,Power,1,2040,1.01010101,,Fraction,,,
World,HLT_Gas,Gas_Natural,1,2040,1.111111111,,Fraction,,,
World,HLT_Heatpump,Power,1,2040,0.294117647,,Fraction,,,
World,HLT_Rooftop_Commercial,Area_Rooftop_Commercial,1,2040,0.165826357,,Fraction,,,
World,HLT_Rooftop_Residential,Area_Rooftop_Residential,1,2040,0.165826357,,Fraction,,,
World,HLT_Oil,Oil,1,2040,1.176470588,,Fraction,,,
World,HLT_Geothermal,Power,1,2040,0.256410256,,Fraction,,,
World,P_Coal_Hardcoal,Hardcoal,1,2040,2.340802988,,Fraction,,,
World,P_Coal_Lignite,Lignite,1,2040,2.127659574,,Fraction,,,
World,P_Gas,Gas_Natural,1,2040,1.612903226,,Fraction,,,
World,P_Nuclear,Nuclear,1,2040,2.380952381,,Fraction,,,
World,P_Oil,Oil,1,2040,2.631578947,,Fraction,,,
World,P_Biomass,Biomass,1,2040,2.582496413,,Fraction,,,
World,PSNG_Air_Bio,Biofuel,1,2040,1.241340782,,Fraction,,,
World,PSNG_Air_Conv,Oil,1,2040,1.12849162,,Fraction,,,
World,PSNG_Air_H2,H2,1,2040,1.151061453,,Fraction,,,
World,PSNG_Rail_Conv,Oil,1,2040,0.602599494,,Fraction,,,
World,PSNG_Rail_Electric,Power,1,2040,0.330357143,,Fraction,,,
World,PSNG_Road_BEV,Power,1,2040,0.312083333,,Fraction,,,
World,PSNG_Road_H2,H2,1,2040,0.343809524,,Fraction,,,
World,PSNG_Road_ICE,Oil,1,2040,1.171904762,,Fraction,,,
World,PSNG_Road_ICE,Biofuel,2,2040,1.712,,Fraction,,,
World,PSNG_Road_PHEV,Power,1,2040,0.125986111,,Fraction,,,
World,PSNG_Road_PHEV,Oil,1,2040,0.503944444,,Fraction,,,
World,PSNG_Road_PHEV,Power,2,2040,0.151183333,,Fraction,,,
World,PSNG_Road_PHEV,Biofuel,2,2040,0.604733333,,Fraction,,,
World,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,1,2040,0.165826357,,Fraction,,,
World,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,1,2040,0.165826357,,Fraction,,,
World,X_Electrolysis,Power,1,2040,1.269943302,,Fraction,,,
World,X_Fuel_Cell,H2,1,2040,1.960784314,,Fraction,,,
World,X_Fuel_Cell,H2,2,2040,2.5,,Fraction,,,
World,X_Methanation,H2,1,2040,1.403834261,,Fraction,,,
World,X_Methanation,Biomass,2,2040,1.697851698,,Fraction,,,
World,CHP_Biomass_CCS,Biomass,1,2040,2.941176471,,Fraction,,,
World,P_Biomass_CCS,Biomass,1,2040,2.631578947,,Fraction,,,
World,CHP_Biomass_CCS,CCS,1,2040,0.226470588,,Fraction,,,
World,P_Biomass_CCS,CCS,1,2040,0.202631579,,Fraction,,,
World,CHP_Gas,Gas_Bio,2,2040,1.612903226,,Fraction,,,
World,HHT_Gas,Gas_Bio,2,2040,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Bio,2,2040,1.111111111,,Fraction,,,
World,P_Gas,Gas_Bio,2,2040,1.612903226,,Fraction,,,
World,CHP_Gas,Gas_Synth,3,2040,1.612903226,,Fraction,,,
World,HHT_Gas,Gas_Synth,3,2040,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Synth,3,2040,1.111111111,,Fraction,,,
World,P_Gas,Gas_Synth,3,2040,1.612903226,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Natural,1,2040,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Bio,2,2040,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Synth,3,2040,1.111111111,,Fraction,,,
World,HLR_Gas_CHP,Gas_Natural,1,2040,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Bio,2,2040,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Synth,3,2040,1.219512195,,Fraction,,,
World,HLR_Biomass,Biomass,1,2040,1.176470588,,Fraction,,,
World,HLR_Biomass_CHP,Biomass,1,2040,1.25400641,,Fraction,,,
World,HLR_Hardcoal,Hardcoal,1,2040,1.333333333,,Fraction,,,
World,HLR_Lignite,Lignite,1,2040,1.333333333,,Fraction,,,
World,HLR_Hardcoal_CHP,Hardcoal,1,2040,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP,Lignite,1,2040,1.666666667,,Fraction,,,
World,HLR_Direct_Electric,Power,1,2040,1.01010101,,Fraction,,,
World,HLR_Solar_Thermal,Area_Rooftop_Residential,1,2040,0.165826357,,Fraction,,,
World,HLR_Heatpump_Aerial,Power,1,2040,0.334259259,,Fraction,,,
World,HLR_Heatpump_Ground,Power,1,2040,0.250496032,,Fraction,,,
World,HLR_Oil_Boiler,Oil,1,2040,1.176470588,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Natural,1,2040,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Bio,2,2040,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Synth,3,2040,1.111111111,,Fraction,,,
World,HLI_Gas_CHP,Gas_Natural,1,2040,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Bio,2,2040,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Synth,3,2040,1.219512195,,Fraction,,,
World,HLI_Biomass,Biomass,1,2040,1.176470588,,Fraction,,,
World,HLI_Biomass_CHP,Biomass,1,2040,1.25400641,,Fraction,,,
World,HLI_Hardcoal,Hardcoal,1,2040,1.333333333,,Fraction,,,
World,HLI_Lignite,Lignite,1,2040,1.333333333,,Fraction,,,
World,HLI_Hardcoal_CHP,Hardcoal,1,2040,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP,Lignite,1,2040,1.666666667,,Fraction,,,
World,HLI_Direct_Electric,Power,1,2040,1.01010101,,Fraction,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2040,0.165826357,,Fraction,,,
World,HLI_Fuelcell,H2,1,2040,1.960784314,,Fraction,,,
World,HLI_Fuelcell,H2,2,2040,2.5,,Fraction,,,
World,HLI_Oil_Boiler,Oil,1,2040,1.176470588,,Fraction,,,
World,HLI_Oil_CHP,Oil,1,2040,1.351351351,,Fraction,,,
World,HMI_Gas,Gas_Natural,1,2040,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Bio,2,2040,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Synth,3,2040,1.098901099,,Fraction,,,
World,HMI_H2,H2,1,2040,1.098901099,,Fraction,,,
World,HMI_Biomass,Biomass,1,2040,1.357466063,,Fraction,,,
World,HMI_HardCoal,Hardcoal,1,2040,1.416361416,,Fraction,,,
World,HMI_Steam_Electric,Power,1,2040,1.030927835,,Fraction,,,
World,HMI_Oil,Oil,1,2040,1.677270098,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,1,2040,2.115531527,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,2,2040,1.497721435,,Fraction,,,
World,HHI_BF_BOF,Gas_Natural,2,2040,0.374430359,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,3,2040,1.497721435,,Fraction,,,
World,HHI_BF_BOF,Gas_Synth,3,2040,0.374430359,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,4,2040,1.497721435,,Fraction,,,
World,HHI_BF_BOF,Gas_Bio,4,2040,0.374430359,,Fraction,,,
World,HHI_DRI_EAF,Power,1,2040,0.414322107,,Fraction,,,
World,HHI_DRI_EAF,Gas_Natural,1,2040,2.175191064,,Fraction,,,
World,HHI_DRI_EAF,Power,2,2040,0.414322107,,Fraction,,,
World,HHI_DRI_EAF,Gas_Synth,2,2040,2.175191064,,Fraction,,,
World,HHI_DRI_EAF,Power,3,2040,0.414322107,,Fraction,,,
World,HHI_DRI_EAF,Gas_Bio,3,2040,2.175191064,,Fraction,,,
World,HHI_Scrap_EAF,Power,1,2040,1.398337113,,Fraction,,,
World,HHI_H2DRI_EAF,Power,1,2040,0.970017637,,Fraction,,,
World,HHI_H2DRI_EAF,H2,1,2040,1.969429747,,Fraction,,,
World,HHI_Molten_Electrolysis,Power,1,2040,1.25,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,1,2040,1.912442664,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Natural,1,2040,0.478110666,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,2,2040,1.912442664,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Synth,2,2040,0.478110666,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,3,2040,1.912442664,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Bio,3,2040,0.478110666,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,1,2040,2.115531527,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,1,2040,0.024015514,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,2,2040,1.497721435,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Natural,2,2040,0.374430359,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,2,2040,0.019522799,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,3,2040,1.497721435,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Synth,3,2040,0.374430359,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,3,2040,0.017002134,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,4,2040,1.497721435,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Bio,4,2040,0.374430359,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,4,2040,0.017002134,,Fraction,,,
World,HHI_DRI_EAF_CCS,Power,1,2040,0.414322107,,Fraction,,,
World,HHI_DRI_EAF_CCS,Gas_Natural,1,2040,2.175191064,,Fraction,,,
World,HHI_DRI_EAF_CCS,CCS,1,2040,0.014643386,,Fraction,,,
World,HLI_Biomass_CHP_CCS,Biomass,1,2040,1.25400641,,Fraction,,,
World,HLI_Biomass_CHP_CCS,CCS,1,2040,0.096558494,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2040,1.666666667,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,CCS,1,2040,0.01892,,Fraction,,,
World,HLI_Lignite_CHP_CCS,Lignite,1,2040,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP_CCS,CCS,1,2040,0.0202,,Fraction,,,
World,HLR_Biomass_CHP_CCS,Biomass,1,2040,1.25400641,,Fraction,,,
World,HLR_Biomass_CHP_CCS,CCS,1,2040,0.096558494,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2040,1.666666667,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,CCS,1,2040,0.01892,,Fraction,,,
World,HLR_Lignite_CHP_CCS,Lignite,1,2040,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP_CCS,CCS,1,2040,0.0202,,Fraction,,,
World,HMI_Gas_CCS,Gas_Natural,1,2040,1.098901099,,Fraction,,,
World,HMI_Gas_CCS,CCS,1,2040,0.007397802,,Fraction,,,
World,HMI_HardCoal_CCS,Hardcoal,1,2040,1.416361416,,Fraction,,,
World,HMI_HardCoal_CCS,CCS,1,2040,0.016078535,,Fraction,,,
World,P_Coal_Hardcoal_CCS,Hardcoal,1,2040,2.340802988,,Fraction,,,
World,P_Coal_Hardcoal_CCS,CCS,1,2040,0.026572796,,Fraction,,,
World,P_Coal_Lignite_CCS,Lignite,1,2040,2.127659574,,Fraction,,,
World,P_Coal_Lignite_CCS,CCS,1,2040,0.025787234,,Fraction,,,
World,P_Gas_CCS,Gas_Natural,1,2040,1.612903226,,Fraction,,,
World,P_Gas_CCS,CCS,1,2040,0.018309677,,Fraction,,,
World,X_SMR,Gas_Natural,1,2040,1.431878307,,Fraction,,,
World,X_SMR,Heat_Medium_Industrial,1,2040,0.286097896,,Fraction,,,
World,X_ATR_CCS,Gas_Natural,1,2040,1.2,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,Power,1,2040,0.05,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
World,HLR_H2_Boiler,H2,1,2040,1.099978453,,Fraction,,,
World,HLI_H2_Boiler,H2,1,2040,1.099978453,,Fraction,,,
World,X_Biofuel,Biomass,1,2040,1.334656085,,Fraction,,,
DE,FRT_Rail_Conv,Oil,1,2040,0.729703084,,Fraction,,,
DE,FRT_Rail_Conv,Biofuel,2,2040,0.875643701,,Fraction,,,
DE,FRT_Rail_Conv,Powerfuel,3,2040,0.729703084,,Fraction,,,
DE,FRT_Rail_Electric,Power,1,2040,0.380423316,,Fraction,,,
DE,FRT_Road_OH,Power,1,2040,0.397619934,,Fraction,,,
DE,FRT_Road_BEV,Power,1,2040,2.802784598,,Fraction,,,
DE,FRT_Road_H2,H2,1,2040,2.776382653,,Fraction,,,
DE,FRT_Road_ICE,Oil,1,2040,2.966028222,,Fraction,,,
DE,FRT_Road_ICE,Biofuel,2,2040,3.554205294,,Fraction,,,
DE,FRT_Road_ICE,Powerfuel,3,2040,2.966028222,,Fraction,,,
DE,FRT_Road_PHEV,Power,1,2040,0.548613165,,Fraction,,,
DE,FRT_Road_PHEV,Oil,1,2040,2.346839749,,Fraction,,,
DE,FRT_Road_PHEV,Power,2,2040,0.658335798,,Fraction,,,
DE,FRT_Road_PHEV,Biofuel,2,2040,3.745197714,,Fraction,,,
DE,FRT_Road_PHEV,Power,3,2040,0.548613165,,Fraction,,,
DE,FRT_Road_PHEV,Powerfuel,3,2040,2.346839749,,Fraction,,,
DE,FRT_Ship_Bio,Biofuel,1,2040,0.561595444,,Fraction,,,
DE,FRT_Ship_Conv,Oil,1,2040,0.467996203,,Fraction,,,
DE,FRT_Ship_Conv,Powerfuel,2,2040,0.467996203,,Fraction,,,
DE,P_Coal_Hardcoal,Hardcoal,1,2040,2.009662641,,Fraction,,,
DE,P_Coal_Lignite,Lignite,1,2040,2.093906499,,Fraction,,,
DE,P_Gas,Gas_Natural,1,2040,1.594557823,,Fraction,,,
DE,P_Nuclear,Nuclear,1,2040,2.339617752,,Fraction,,,
DE,P_Oil,Oil,1,2040,2.582742571,,Fraction,,,
DE,P_Biomass,Biomass,1,2040,2.416711075,,Fraction,,,
DE,PSNG_Air_Bio,Biofuel,1,2040,1.675320032,,Fraction,,,
DE,PSNG_Air_Conv,Oil,1,2040,1.125260974,,Fraction,,,
DE,PSNG_Air_Conv,Powerfuel,2,2040,1.125260974,,Fraction,,,
DE,PSNG_Air_H2,H2,1,2040,1.170387071,,Fraction,,,
DE,PSNG_Rail_Conv,Oil,1,2040,0.587448421,,Fraction,,,
DE,PSNG_Rail_Conv,Biofuel,2,2040,0.704938105,,Fraction,,,
DE,PSNG_Rail_Conv,Powerfuel,3,2040,0.587448421,,Fraction,,,
DE,PSNG_Rail_Electric,Power,1,2040,0.30440051,,Fraction,,,
DE,PSNG_Road_BEV,Power,1,2040,0.2875625,,Fraction,,,
DE,PSNG_Road_H2,H2,1,2040,0.316795918,,Fraction,,,
DE,PSNG_Road_ICE,Oil,1,2040,1.167582585,,Fraction,,,
DE,PSNG_Road_ICE,Biofuel,2,2040,1.694098286,,Fraction,,,
DE,PSNG_Road_ICE,Powerfuel,3,2040,1.167582585,,Fraction,,,
DE,PSNG_Road_PHEV,Power,1,2040,0.116087202,,Fraction,,,
DE,PSNG_Road_PHEV,Oil,1,2040,0.491273841,,Fraction,,,
DE,PSNG_Road_PHEV,Power,2,2040,0.139304643,,Fraction,,,
DE,PSNG_Road_PHEV,Biofuel,2,2040,0.58952861,,Fraction,,,
DE,PSNG_Road_PHEV,Power,3,2040,0.116087202,,Fraction,,,
DE,PSNG_Road_PHEV,Powerfuel,3,2040,0.491273841,,Fraction,,,
DE,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,4,2040,3.910204082,,Fraction,,,
DE,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,4,2040,3.910204082,,Fraction,,,
DE,X_Electrolysis,Power,1,2040,1.221463688,,Fraction,,,
DE,X_Fuel_Cell,H2,1,2040,1.788235294,,Fraction,,,
DE,X_Fuel_Cell,H2,2,2040,2.230612245,,Fraction,,,
DE,X_Methanation,H2,1,2040,1.331308924,,Fraction,,,
DE,X_Methanation,Biomass,2,2040,1.624743425,,Fraction,,,
DE,CHP_Biomass_CCS,Biomass,1,2040,2.737815126,,Fraction,,,
