Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by,
World,P_Biomass,2030,40.1,,MEUR/GW,Steam turbine biomass solid conventional-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Biomass,2035,39.65,,MEUR/GW,Steam turbine biomass solid conventional-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Biomass,2040,39.2,,MEUR/GW,Steam turbine biomass solid conventional-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Biomass,2045,38.8,,MEUR/GW,Steam turbine biomass solid conventional-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Biomass,2050,38.4,,MEUR/GW,Steam turbine biomass solid conventional-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Biomass,2055,38.4,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Biomass,2060,38.4,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Biomass_CCS,2018,81.5,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2020,81.5,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2021,81.5,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2025,75.3,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2030,69.1,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2035,66.05,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2040,63,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2045,62.2,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2050,61.4,,MEUR/GW,Steam turbine biomass solid conventional w.CCS- Power&Heat- EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>,
World,P_Biomass_CCS,2055,61.4,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Biomass_CCS,2060,61.4,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_CSP,2018,19.4,,MEUR/GW,,,,
World,P_CSP,2020,19.4,,MEUR/GW,,,,
World,P_CSP,2021,19.4,,MEUR/GW,CSP (solar field,parabolic trough) - https://www.sciencedirect.com/science/article/pii/S096014812300486X,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_CSP,2025,18.9,,MEUR/GW,CSP (solar field,parabolic trough) - https://www.sciencedirect.com/science/article/pii/S096014812300486X,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_CSP,2030,18.5,,MEUR/GW,CSP (solar field,parabolic trough) - https://www.sciencedirect.com/science/article/pii/S096014812300486X,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_CSP,2035,18,,MEUR/GW,CSP (solar field,parabolic trough) - https://www.sciencedirect.com/science/article/pii/S096014812300486X,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_CSP,2040,17.6,,MEUR/GW,CSP (solar field,parabolic trough) - https://www.sciencedirect.com/science/article/pii/S096014812300486X,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_CSP,2045,17.2,,MEUR/GW,CSP (solar field,parabolic trough) - https://www.sciencedirect.com/science/article/pii/S096014812300486X,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_CSP,2050,16.8,,MEUR/GW,CSP (solar field,parabolic trough) - https://www.sciencedirect.com/science/article/pii/S096014812300486X,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_CSP,2055,16.8,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,Alena Diesing <ad@wip.tu-berlin.de>
World,P_CSP,2060,16.8,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Coal_Hardcoal,2018,41,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2020,41,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2021,41,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2025,38.5,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2030,36,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2035,34,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2040,32,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2045,31.5,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2050,31,,MEUR/GW,Steam turbine coal supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Hardcoal,2055,31,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Coal_Hardcoal,2060,31,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2018,69.8,,MEUR/GW,,,,
World,P_Coal_Hardcoal_CCS,2020,69.8,,MEUR/GW,,,,
World,P_Coal_Hardcoal_CCS,2021,69.8,,MEUR/GW,Integrated gasification coal CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2025,67.85,,MEUR/GW,Integrated gasification coal CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2030,65.9,,MEUR/GW,Integrated gasification coal CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2035,64.9,,MEUR/GW,Integrated gasification coal CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2040,63.9,,MEUR/GW,Integrated gasification coal CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2045,62.9,,MEUR/GW,Integrated gasification coal CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2050,61.9,,MEUR/GW,Integrated gasification coal CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2055,61.9,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Coal_Hardcoal_CCS,2060,61.9,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Coal_Lignite,2018,47,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2020,47,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2021,47,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2025,44.5,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2030,42,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2035,40.5,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2040,39,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2045,39,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2050,39,,MEUR/GW,Steam turbine lignite supercritical- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Coal_Lignite,2055,39,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Coal_Lignite,2060,39,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2018,77.575,,MEUR/GW,,,,
World,P_Coal_Lignite_CCS,2020,77.575,,MEUR/GW,,,,
World,P_Coal_Lignite_CCS,2021,77.575,,MEUR/GW,Integrated gasification lignitel CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2025,75.575,,MEUR/GW,Integrated gasification lignitel CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2030,73.575,,MEUR/GW,Integrated gasification lignitel CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2035,72.5875,,MEUR/GW,Integrated gasification lignitel CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2040,71.6,,MEUR/GW,Integrated gasification lignitel CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2045,70.6125,,MEUR/GW,Integrated gasification lignitel CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2050,69.625,,MEUR/GW,Integrated gasification lignitel CCS pre combustion-https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2055,69.625,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Coal_Lignite_CCS,2060,69.625,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Gas_CCGT,2018,22,,MEUR/GW,Gas turbine combined cycle gas advanced- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Gas_CCGT,2020,22,,MEUR/GW,Gas turbine combined cycle gas advanced- Power&Heat- EU Reference Scenario 2020,05.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Gas_CCGT,2021,31.15682064,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCGT,2025,30.3592911,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCGT,2030,29.56176156,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCGT,2035,29.08324384,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCGT,2040,28.60472611,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCGT,2045,28.12620839,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCGT,2050,27.64769067,,MEUR/GW,Gas Turbine combined cycle extraction natural gas large - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCGT,2055,27.64769067,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Gas_CCGT,2060,27.64769067,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Gas_CCS,2018,73.6,,MEUR/GW,,,,
World,P_Gas_CCS,2020,73.6,,MEUR/GW,,,,
World,P_Gas_CCS,2021,73.6,,MEUR/GW,CCGT + CCS - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCS,2025,71.3,,MEUR/GW,CCGT + CCS - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCS,2030,69,,MEUR/GW,CCGT + CCS - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCS,2035,65.55,,MEUR/GW,CCGT + CCS - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCS,2040,62.1,,MEUR/GW,CCGT + CCS - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCS,2045,58.65,,MEUR/GW,CCGT + CCS - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCS,2050,55.2,,MEUR/GW,CCGT + CCS - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_CCS,2055,55.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Gas_CCS,2060,55.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Gas_Engines,2018,10.367884,,MEUR/GW,,,,
World,P_Gas_Engines,2020,10.367884,,MEUR/GW,,,,
World,P_Gas_Engines,2021,10.367884,,MEUR/GW,Gas engine natural gas - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_Engines,2025,10.12862514,,MEUR/GW,Gas engine natural gas - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_Engines,2030,9.889366277,,MEUR/GW,Gas engine natural gas - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_Engines,2035,9.676691734,,MEUR/GW,Gas engine natural gas - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_Engines,2040,9.46401719,,MEUR/GW,Gas engine natural gas - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_Engines,2045,9.251342647,,MEUR/GW,Gas engine natural gas - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_Engines,2050,9.038668103,,MEUR/GW,Gas engine natural gas - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_Engines,2055,9.038668103,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Gas_Engines,2060,9.038668103,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Gas_OCGT,2018,20.735768,,MEUR/GW,,,,
World,P_Gas_OCGT,2020,20.735768,,MEUR/GW,,,,
World,P_Gas_OCGT,2021,20.735768,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_OCGT,2025,20.25725028,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_OCGT,2030,19.77873255,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_OCGT,2035,19.61922665,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_OCGT,2040,19.45972074,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_OCGT,2045,19.30021483,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_OCGT,2050,19.14070892,,MEUR/GW,Gas turbine simple cycle (small and medium scale plant) back pressure - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Gas_OCGT,2055,19.14070892,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Gas_OCGT,2060,19.14070892,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Geothermal,2018,80,,MEUR/GW,Geothermal Power- Table 1.7- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options- Appendix A Supplementary data,06.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Geothermal,2020,80,,MEUR/GW,Geothermal Power- Table 1.7- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options- Appendix A Supplementary data,06.09.2023,Stian Backe <stian.backe@sintef.no>,
World,P_Geothermal,2021,50.6,,MEUR/GW,Geothermal - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Geothermal,2025,50.6,,MEUR/GW,Geothermal - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Geothermal,2030,50.6,,MEUR/GW,Geothermal - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Geothermal,2035,49.45,,MEUR/GW,Geothermal - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Geothermal,2040,48.3,,MEUR/GW,Geothermal - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Geothermal,2045,47.15,,MEUR/GW,Geothermal - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Geothermal,2050,46,,MEUR/GW,Geothermal - https://www.iea.org/data-and-statistics/data-product/global-energy-and-climate-model-2023-key-input-data#gec-model-power-generation-technology-costs-dataset,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,P_Geothermal,2055,46,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Geothermal,2060,46,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_H2_OCGT,2018,23.8461332,,MEUR/GW,,,,
World,P_H2_OCGT,2020,23.8461332,,MEUR/GW,,,,
World,P_H2_OCGT,2021,23.8461332,,MEUR/GW,assumend 115% of OCGT - https://www.sciencedirect.com/science/article/pii/S0360319921039768,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
