Region,Region.1,Fuel,Value,,Unit,Source,Updated at,Updated by
Rohan,Gondor,Biomass,1410.754391,,,,,
Harad,Gondor,Biomass,934.1527089,,,,,
Mordor,Gondor,Biomass,633.8734484,,,,,
Harad,Rohan,Biomass,1000,,,,,
Mordor,Rohan,Biomass,2000.602109,,,,,
Mordor,Harad,Biomass,1174.662926,,,,,
DolAmroth,Rohan,Gas_Bio,1462.503697,,,,,
DolAmroth,Gondor,Gas_Bio,477.0367025,,,,,
DolAmroth,Harad,Gas_Bio,557.6925866,,,,,
DolAmroth,Mordor,Gas_Bio,630.3583447,,,,,
Gondor,Rohan,Gas_Bio,1410.754391,,,,,
Gondor,Harad,Gas_Bio,934.1527089,,,,,
Gondor,Mordor,Gas_Bio,633.8734484,,,,,
Rohan,Harad,Gas_Bio,1000,,,,,
Rohan,Mordor,Gas_Bio,2000.602109,,,,,
Harad,Mordor,Gas_Bio,1174.662926,,,,,
Rohan,DolAmroth,Gas_Bio,1462.503697,,,,,
Gondor,DolAmroth,Gas_Bio,477.0367025,,,,,
Harad,DolAmroth,Gas_Bio,557.6925866,,,,,
Mordor,DolAmroth,Gas_Bio,630.3583447,,,,,
Rohan,Gondor,Gas_Bio,1410.754391,,,,,
Harad,Gondor,Gas_Bio,934.1527089,,,,,
Mordor,Gondor,Gas_Bio,633.8734484,,,,,
Harad,Rohan,Gas_Bio,1000,,,,,
Mordor,Rohan,Gas_Bio,2000.602109,,,,,
Mordor,Harad,Gas_Bio,1174.662926,,,,,
DolAmroth,Rohan,Gas_Natural,1462.503697,,,,,
DolAmroth,Gondor,Gas_Natural,477.0367025,,,,,
DolAmroth,Harad,Gas_Natural,557.6925866,,,,,
DolAmroth,Mordor,Gas_Natural,630.3583447,,,,,
Gondor,Rohan,Gas_Natural,1410.754391,,,,,
Gondor,Harad,Gas_Natural,934.1527089,,,,,
Gondor,Mordor,Gas_Natural,633.8734484,,,,,
Rohan,Harad,Gas_Natural,1000,,,,,
Rohan,Mordor,Gas_Natural,2000.602109,,,,,
Harad,Mordor,Gas_Natural,1174.662926,,,,,
Rohan,DolAmroth,Gas_Natural,1462.503697,,,,,
Gondor,DolAmroth,Gas_Natural,477.0367025,,,,,
Harad,DolAmroth,Gas_Natural,557.6925866,,,,,
Mordor,DolAmroth,Gas_Natural,630.3583447,,,,,
Rohan,Gondor,Gas_Natural,1410.754391,,,,,
Harad,Gondor,Gas_Natural,934.1527089,,,,,
Mordor,Gondor,Gas_Natural,633.8734484,,,,,
Harad,Rohan,Gas_Natural,1000,,,,,
Mordor,Rohan,Gas_Natural,2000.602109,,,,,
Mordor,Harad,Gas_Natural,1174.662926,,,,,
DolAmroth,Rohan,Gas_Synth,1462.503697,,,,,
DolAmroth,Gondor,Gas_Synth,477.0367025,,,,,
DolAmroth,Harad,Gas_Synth,557.6925866,,,,,
DolAmroth,Mordor,Gas_Synth,630.3583447,,,,,
Gondor,Rohan,Gas_Synth,1410.754391,,,,,
Gondor,Harad,Gas_Synth,934.1527089,,,,,
Gondor,Mordor,Gas_Synth,633.8734484,,,,,
Rohan,Harad,Gas_Synth,1000,,,,,
Rohan,Mordor,Gas_Synth,2000.602109,,,,,
Harad,Mordor,Gas_Synth,1174.662926,,,,,
Rohan,DolAmroth,Gas_Synth,1462.503697,,,,,
Gondor,DolAmroth,Gas_Synth,477.0367025,,,,,
Harad,DolAmroth,Gas_Synth,557.6925866,,,,,
Mordor,DolAmroth,Gas_Synth,630.3583447,,,,,
Rohan,Gondor,Gas_Synth,1410.754391,,,,,
Harad,Gondor,Gas_Synth,934.1527089,,,,,
Mordor,Gondor,Gas_Synth,633.8734484,,,,,
Harad,Rohan,Gas_Synth,1000,,,,,
Mordor,Rohan,Gas_Synth,2000.602109,,,,,
Mordor,Harad,Gas_Synth,1174.662926,,,,,
DolAmroth,Rohan,H2,1462.503697,,,,,
DolAmroth,Gondor,H2,477.0367025,,,,,
DolAmroth,Harad,H2,557.6925866,,,,,
DolAmroth,Mordor,H2,630.3583447,,,,,
Gondor,Rohan,H2,1410.754391,,,,,
Gondor,Harad,H2,934.1527089,,,,,
Gondor,Mordor,H2,633.8734484,,,,,
Rohan,Harad,H2,1000,,,,,
Rohan,Mordor,H2,2000.602109,,,,,
Harad,Mordor,H2,1174.662926,,,,,
Rohan,DolAmroth,H2,1462.503697,,,,,
Gondor,DolAmroth,H2,477.0367025,,,,,
Harad,DolAmroth,H2,557.6925866,,,,,
Mordor,DolAmroth,H2,630.3583447,,,,,
Rohan,Gondor,H2,1410.754391,,,,,
Harad,Gondor,H2,934.1527089,,,,,
Mordor,Gondor,H2,633.8734484,,,,,
Harad,Rohan,H2,1000,,,,,
Mordor,Rohan,H2,2000.602109,,,,,
Mordor,Harad,H2,1174.662926,,,,,
DolAmroth,Rohan,Hardcoal,1462.503697,,,,,
DolAmroth,Gondor,Hardcoal,477.0367025,,,,,
DolAmroth,Harad,Hardcoal,557.6925866,,,,,
DolAmroth,Mordor,Hardcoal,630.3583447,,,,,
Gondor,Rohan,Hardcoal,1410.754391,,,,,
Gondor,Harad,Hardcoal,934.1527089,,,,,
Gondor,Mordor,Hardcoal,633.8734484,,,,,
Rohan,Harad,Hardcoal,1000,,,,,
Rohan,Mordor,Hardcoal,2000.602109,,,,,
Harad,Mordor,Hardcoal,1174.662926,,,,,
Rohan,DolAmroth,Hardcoal,1462.503697,,,,,
Gondor,DolAmroth,Hardcoal,477.0367025,,,,,
Harad,DolAmroth,Hardcoal,557.6925866,,,,,
Mordor,DolAmroth,Hardcoal,630.3583447,,,,,
Rohan,Gondor,Hardcoal,1410.754391,,,,,
Harad,Gondor,Hardcoal,934.1527089,,,,,
Mordor,Gondor,Hardcoal,633.8734484,,,,,
Harad,Rohan,Hardcoal,1000,,,,,
Mordor,Rohan,Hardcoal,2000.602109,,,,,
Mordor,Harad,Hardcoal,1174.662926,,,,,
DolAmroth,Rohan,LBG,1462.503697,,,,,
DolAmroth,Gondor,LBG,477.0367025,,,,,
DolAmroth,Harad,LBG,557.6925866,,,,,
DolAmroth,Mordor,LBG,630.3583447,,,,,
Gondor,Rohan,LBG,1410.754391,,,,,
Gondor,Harad,LBG,934.1527089,,,,,
Gondor,Mordor,LBG,633.8734484,,,,,
Rohan,Harad,LBG,1000,,,,,
Rohan,Mordor,LBG,2000.602109,,,,,
Harad,Mordor,LBG,1174.662926,,,,,
Rohan,DolAmroth,LBG,1462.503697,,,,,
Gondor,DolAmroth,LBG,477.0367025,,,,,
Harad,DolAmroth,LBG,557.6925866,,,,,
Mordor,DolAmroth,LBG,630.3583447,,,,,
Rohan,Gondor,LBG,1410.754391,,,,,
Harad,Gondor,LBG,934.1527089,,,,,
Mordor,Gondor,LBG,633.8734484,,,,,
Harad,Rohan,LBG,1000,,,,,
Mordor,Rohan,LBG,2000.602109,,,,,
Mordor,Harad,LBG,1174.662926,,,,,
DolAmroth,Rohan,LH2,1462.503697,,,,,
DolAmroth,Gondor,LH2,477.0367025,,,,,
DolAmroth,Harad,LH2,557.6925866,,,,,
DolAmroth,Mordor,LH2,630.3583447,,,,,
Gondor,Rohan,LH2,1410.754391,,,,,
Gondor,Harad,LH2,934.1527089,,,,,
Gondor,Mordor,LH2,633.8734484,,,,,
Rohan,Harad,LH2,1000,,,,,
Rohan,Mordor,LH2,2000.602109,,,,,
Harad,Mordor,LH2,1174.662926,,,,,
Rohan,DolAmroth,LH2,1462.503697,,,,,
Gondor,DolAmroth,LH2,477.0367025,,,,,
Harad,DolAmroth,LH2,557.6925866,,,,,
Mordor,DolAmroth,LH2,630.3583447,,,,,
Rohan,Gondor,LH2,1410.754391,,,,,
Harad,Gondor,LH2,934.1527089,,,,,
Mordor,Gondor,LH2,633.8734484,,,,,
Harad,Rohan,LH2,1000,,,,,
Mordor,Rohan,LH2,2000.602109,,,,,
Mordor,Harad,LH2,1174.662926,,,,,
DolAmroth,Rohan,LNG,1462.503697,,,,,
DolAmroth,Gondor,LNG,477.0367025,,,,,
DolAmroth,Harad,LNG,557.6925866,,,,,
DolAmroth,Mordor,LNG,630.3583447,,,,,
Gondor,Rohan,LNG,1410.754391,,,,,
Gondor,Harad,LNG,934.1527089,,,,,
Gondor,Mordor,LNG,633.8734484,,,,,
Rohan,Harad,LNG,1000,,,,,
Rohan,Mordor,LNG,2000.602109,,,,,
Harad,Mordor,LNG,1174.662926,,,,,
Rohan,DolAmroth,LNG,1462.503697,,,,,
Gondor,DolAmroth,LNG,477.0367025,,,,,
Harad,DolAmroth,LNG,557.6925866,,,,,
Mordor,DolAmroth,LNG,630.3583447,,,,,
Rohan,Gondor,LNG,1410.754391,,,,,
Harad,Gondor,LNG,934.1527089,,,,,
Mordor,Gondor,LNG,633.8734484,,,,,
Harad,Rohan,LNG,1000,,,,,
Mordor,Rohan,LNG,2000.602109,,,,,
Mordor,Harad,LNG,1174.662926,,,,,
DolAmroth,Rohan,LSG,1462.503697,,,,,
DolAmroth,Gondor,LSG,477.0367025,,,,,
DolAmroth,Harad,LSG,557.6925866,,,,,
DolAmroth,Mordor,LSG,630.3583447,,,,,
Gondor,Rohan,LSG,1410.754391,,,,,
Gondor,Harad,LSG,934.1527089,,,,,
Gondor,Mordor,LSG,633.8734484,,,,,
Rohan,Harad,LSG,1000,,,,,
Rohan,Mordor,LSG,2000.602109,,,,,
Harad,Mordor,LSG,1174.662926,,,,,
Rohan,DolAmroth,LSG,1462.503697,,,,,
Gondor,DolAmroth,LSG,477.0367025,,,,,
Harad,DolAmroth,LSG,557.6925866,,,,,
Mordor,DolAmroth,LSG,630.3583447,,,,,
Rohan,Gondor,LSG,1410.754391,,,,,
Harad,Gondor,LSG,934.1527089,,,,,
Mordor,Gondor,LSG,633.8734484,,,,,
Harad,Rohan,LSG,1000,,,,,
Mordor,Rohan,LSG,2000.602109,,,,,
Mordor,Harad,LSG,1174.662926,,,,,
DolAmroth,Rohan,Oil,1462.503697,,,,,
DolAmroth,Gondor,Oil,477.0367025,,,,,
DolAmroth,Harad,Oil,557.6925866,,,,,
DolAmroth,Mordor,Oil,630.3583447,,,,,
Gondor,Rohan,Oil,1410.754391,,,,,
Gondor,Harad,Oil,934.1527089,,,,,
Gondor,Mordor,Oil,633.8734484,,,,,
Rohan,Harad,Oil,1000,,,,,
Rohan,Mordor,Oil,2000.602109,,,,,
Harad,Mordor,Oil,1174.662926,,,,,
Rohan,DolAmroth,Oil,1462.503697,,,,,
Gondor,DolAmroth,Oil,477.0367025,,,,,
Harad,DolAmroth,Oil,557.6925866,,,,,
Mordor,DolAmroth,Oil,630.3583447,,,,,
Rohan,Gondor,Oil,1410.754391,,,,,
Harad,Gondor,Oil,934.1527089,,,,,
Mordor,Gondor,Oil,633.8734484,,,,,
Harad,Rohan,Oil,1000,,,,,
Mordor,Rohan,Oil,2000.602109,,,,,
Mordor,Harad,Oil,1174.662926,,,,,
DolAmroth,Rohan,Power,1462.503697,,,,,
DolAmroth,Gondor,Power,477.0367025,,,,,
DolAmroth,Harad,Power,557.6925866,,,,,
DolAmroth,Mordor,Power,630.3583447,,,,,
Gondor,Rohan,Power,1410.754391,,,,,
Gondor,Harad,Power,934.1527089,,,,,
Gondor,Mordor,Power,633.8734484,,,,,
Rohan,Harad,Power,1000,,,,,
Rohan,Mordor,Power,2000.602109,,,,,
Harad,Mordor,Power,1174.662926,,,,,
Rohan,DolAmroth,Power,1462.503697,,,,,
Gondor,DolAmroth,Power,477.0367025,,,,,
Harad,DolAmroth,Power,557.6925866,,,,,
Mordor,DolAmroth,Power,630.3583447,,,,,
Rohan,Gondor,Power,1410.754391,,,,,
Harad,Gondor,Power,934.1527089,,,,,
Mordor,Gondor,Power,633.8734484,,,,,
Harad,Rohan,Power,1000,,,,,
Mordor,Rohan,Power,2000.602109,,,,,
Mordor,Harad,Power,1174.662926,,,,,
DolAmroth,Rohan,Powerfuel,1462.503697,,,,,
DolAmroth,Gondor,Powerfuel,477.0367025,,,,,
DolAmroth,Harad,Powerfuel,557.6925866,,,,,
DolAmroth,Mordor,Powerfuel,630.3583447,,,,,
Gondor,Rohan,Powerfuel,1410.754391,,,,,
Gondor,Harad,Powerfuel,934.1527089,,,,,
Gondor,Mordor,Powerfuel,633.8734484,,,,,
Rohan,Harad,Powerfuel,1000,,,,,
Rohan,Mordor,Powerfuel,2000.602109,,,,,
Harad,Mordor,Powerfuel,1174.662926,,,,,
Rohan,DolAmroth,Powerfuel,1462.503697,,,,,
Gondor,DolAmroth,Powerfuel,477.0367025,,,,,
Harad,DolAmroth,Powerfuel,557.6925866,,,,,
Mordor,DolAmroth,Powerfuel,630.3583447,,,,,
Rohan,Gondor,Powerfuel,1410.754391,,,,,
Harad,Gondor,Powerfuel,934.1527089,,,,,
Mordor,Gondor,Powerfuel,633.8734484,,,,,
Harad,Rohan,Powerfuel,1000,,,,,
Mordor,Rohan,Powerfuel,2000.602109,,,,,
Mordor,Harad,Powerfuel,1174.662926,,,,,
DolAmroth,Rohan,ETS,1462.503697,,,,,
DolAmroth,Gondor,ETS,1,,,,,
DolAmroth,Harad,ETS,1,,,,,
DolAmroth,Mordor,ETS,1,,,,,
Gondor,Rohan,ETS,1,,,,,
Gondor,Harad,ETS,1,,,,,
Gondor,Mordor,ETS,1,,,,,
Rohan,Harad,ETS,1,,,,,
Rohan,Mordor,ETS,1,,,,,
Harad,Mordor,ETS,1,,,,,
Rohan,DolAmroth,ETS,1,,,,,
Gondor,DolAmroth,ETS,1,,,,,
Harad,DolAmroth,ETS,1,,,,,
Mordor,DolAmroth,ETS,1,,,,,
Rohan,Gondor,ETS,1,,,,,
Harad,Gondor,ETS,1,,,,,
Mordor,Gondor,ETS,1,,,,,
Harad,Rohan,ETS,1,,,,,
Mordor,Rohan,ETS,1,,,,,
Mordor,Harad,ETS,1,,,,,
