Region,Technology,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
GR,HMHI_Oil,Heat_MediumHigh_Industrial,2018,52.7708,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,0.5722,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMHI_Biomass,Heat_MediumLow_Industrial,2018,1.9393,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMHI_Gas,Heat_MediumLow_Industrial,2018,3.3715,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,1.3052,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMHI_Oil,Heat_MediumLow_Industrial,2018,14.5181,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,0.7169,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HHI_BF_BOF,Heat_High_Industrial,2018,0.2997,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.0675,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HHI_DRI_EAF,Heat_High_Industrial,2018,2.9692,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HHI_Scrap_EAF,Heat_High_Industrial,2018,0.1114,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HLI_Biomass,Heat_Low_Industrial,2018,0.6969,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HLI_Direct_Electric,Heat_Low_Industrial,2018,0.7319,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HLI_Gas_Boiler,Heat_Low_Industrial,2018,8.0288,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HLI_Hardcoal,Heat_Low_Industrial,2018,2.3656,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HLI_Oil_Boiler,Heat_Low_Industrial,2018,6.0422,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,0.2392,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_Gas,Heat_MediumHigh_Industrial,2018,8.0706,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,0.6773,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_Oil,Heat_MediumHigh_Industrial,2018,9.8481,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,0.2681,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_Biomass,Heat_MediumLow_Industrial,2018,0.2972,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_Gas,Heat_MediumLow_Industrial,2018,4.5813,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,0.766,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMHI_Oil,Heat_MediumLow_Industrial,2018,3.0763,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HR,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,0.3312,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HHI_BF_BOF,Heat_High_Industrial,2018,5.5729,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.3202,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HHI_DRI_EAF,Heat_High_Industrial,2018,8.0545,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HHI_Scrap_EAF,Heat_High_Industrial,2018,0.8639,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HLI_Biomass,Heat_Low_Industrial,2018,4.4795,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HLI_Direct_Electric,Heat_Low_Industrial,2018,1.8717,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HLI_Gas_Boiler,Heat_Low_Industrial,2018,27.2641,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HLI_Hardcoal,Heat_Low_Industrial,2018,1.6006,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HLI_Oil_Boiler,Heat_Low_Industrial,2018,10.6123,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,1.9199,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_Gas,Heat_MediumHigh_Industrial,2018,19.432,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,3.8617,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_Oil,Heat_MediumHigh_Industrial,2018,27.6406,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,0.9704,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_Biomass,Heat_MediumLow_Industrial,2018,2.4084,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_Gas,Heat_MediumLow_Industrial,2018,13.6606,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,0.946,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMHI_Oil,Heat_MediumLow_Industrial,2018,5.7317,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
HU,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,0.9292,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HHI_BF_BOF,Heat_High_Industrial,2018,0.2599,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.3485,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HHI_DRI_EAF,Heat_High_Industrial,2018,1.978,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HHI_Scrap_EAF,Heat_High_Industrial,2018,0.1388,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HLI_Biomass,Heat_Low_Industrial,2018,3.5459,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HLI_Direct_Electric,Heat_Low_Industrial,2018,1.5291,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HLI_Gas_Boiler,Heat_Low_Industrial,2018,19.2816,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HLI_Hardcoal,Heat_Low_Industrial,2018,2.3389,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HLI_Oil_Boiler,Heat_Low_Industrial,2018,8.6723,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,0.9364,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HMHI_Gas,Heat_MediumHigh_Industrial,2018,9.2007,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
IE,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,0.6143,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
