Source: ERA5 reanalysis data using Atlite; 19.04.2024; Konstantin Löffler <kl@wip.tu-berlin.de>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,NONEU_Balkan,SE,SI,SK,TR,UK,DolAmroth,Gondor,Rohan,Harad,Mordor
7608,1.113782822,1.291155143,1.532864878,1.103548256,1.187703407,1.267888258,1.023573209,1.041380241,1.291513391,1.000461087,1.372810218,1.725158913,1.250902244,1.124233282,0.853580335,1.261153227,1.041005451,1.476661235,1.068587635,1.200203805,1.050606954,1.041882181,1.401139438,1.416044521,1.426877323,1.087844172,1.181280671,1.071417925,1.706340353,0.965593453,1.630788661,1.875882242,1.478057954,1.42278541,1.488230923
7609,1.138408802,1.321606375,1.54290149,1.132809024,1.223598588,1.293759095,1.02677578,1.04676027,1.32447005,1.007118101,1.397316425,1.740467078,1.256874133,1.15190684,0.828914324,1.286925715,1.041054454,1.487426336,1.070097744,1.226972787,1.054831696,1.060087548,1.435760501,1.418227888,1.427878071,1.09489609,1.177895218,1.093002132,1.718521488,0.956966067,1.653620163,1.875882242,1.504785024,1.603983932,1.502441625
7610,1.160974709,1.34326338,1.566007092,1.14928041,1.243542859,1.316842783,1.027197766,1.050044464,1.332227111,1.011186691,1.420928751,1.782938694,1.239221379,1.168934685,0.802524074,1.312935526,1.040604514,1.482043785,1.071028344,1.240500059,1.059666372,1.072062092,1.435080211,1.425113751,1.426446537,1.104766012,1.185429043,1.116753861,1.737608078,0.949290115,1.686830091,1.875882242,1.549841545,1.802116455,1.524005865
7611,1.196276693,1.382564762,1.60294908,1.169608136,1.275129175,1.347769147,1.039518246,1.058730292,1.364093283,1.013851917,1.428045021,1.845382341,1.218545122,1.181677763,0.777538294,1.343165301,1.045954795,1.469085793,1.086988123,1.25602628,1.065271564,1.081025033,1.473996122,1.433382594,1.426135046,1.115521691,1.1638289,1.138346342,1.773588894,0.940999456,1.73412253,1.90140445,1.613436203,1.968119062,1.554379291
7612,1.226940546,1.401551343,1.61397168,1.193917726,1.303118763,1.373694417,1.053828087,1.059718791,1.364587883,1.02155389,1.433721202,1.86142952,1.232488919,1.222586961,0.742037797,1.351986141,1.047211065,1.541251841,1.090046411,1.270579468,1.070523663,1.093739929,1.486315122,1.432752812,1.421794053,1.123635443,1.168954761,1.172083559,1.760305929,0.932832026,1.755101989,1.90140445,1.640058931,2.108391394,1.567862169
7613,1.244761563,1.435511876,1.611567172,1.200068345,1.336079769,1.392367987,1.083352026,1.057676974,1.372437024,1.023820682,1.447512747,1.845891578,1.250085335,1.259778105,0.734545198,1.373492796,1.04920684,1.601257311,1.09126465,1.300880983,1.074341465,1.103235604,1.505953396,1.433718357,1.433431891,1.12925841,1.169956092,1.216608744,1.768080497,0.922248755,1.79016396,1.939687761,1.685219795,2.22045803,1.590154233
7614,1.263579006,1.442166966,1.604139707,1.220026476,1.364168515,1.414029772,1.101414527,1.060037488,1.386829089,1.029126,1.453034306,1.867521735,1.27004797,1.301873691,0.733310017,1.384625043,1.047046235,1.609430814,1.097258557,1.31641778,1.078190717,1.112520239,1.533984655,1.432698364,1.407995659,1.139168612,1.171267359,1.255913677,1.73028087,0.917397015,1.81114342,1.965209968,1.711842522,2.316061053,1.603637112
7615,1.279118522,1.473932438,1.564281613,1.224357014,1.394317041,1.42657028,1.104293074,1.057644564,1.384936193,1.032963255,1.452949218,1.814200884,1.272395411,1.337634814,0.736357216,1.367856872,1.053153842,1.591289625,1.101539314,1.345407815,1.074994284,1.116916723,1.513010388,1.433391669,1.391996946,1.14695476,1.173031609,1.285936326,1.667494628,0.90872521,1.832122879,2.003493279,1.738465249,2.412416698,1.61711999
7616,1.271997232,1.48627791,1.48531887,1.230005542,1.384004614,1.430382754,1.108859564,1.051978249,1.391217347,1.036615258,1.449617985,1.715924333,1.217230555,1.292975782,0.735504502,1.326086017,1.048854906,1.566968471,1.094255258,1.367195291,1.072727524,1.116324669,1.50810082,1.39557387,1.381293581,1.157800205,1.159871257,1.246515571,1.569715678,0.90115959,1.830493444,2.003493279,1.72832473,2.470613805,1.615167971
7617,1.179163455,1.432981264,1.307213188,1.182090685,1.279334374,1.375056332,1.092274012,1.019665669,1.314888494,1.032223639,1.355729525,1.276583128,1.012946877,1.096236646,0.743699336,1.158515984,1.016610662,1.540055718,1.055829963,1.323620339,1.070049059,1.081165346,1.389664654,1.319346602,1.170871396,1.158294295,1.083031013,1.114056869,1.444641013,0.890050451,2.131800418,2.169387627,2.078504989,3.544286544,1.899900709
7618,1.075455971,1.299865482,1.255318602,1.126965239,1.171319808,1.286823991,1.054468601,1.002396643,1.16511946,1.022452694,1.216886336,1.176424884,0.891039588,0.942604703,0.726657592,1.009854019,1.01218699,1.473670929,1.04532265,1.211298495,1.054708757,1.050530272,1.231501145,1.256598857,1.10821529,1.132321926,1.034251882,0.995496776,1.399087154,0.869674861,2.019717557,2.118343213,1.934937807,3.336122976,1.828350823
7619,0.990150753,1.158235099,1.093788678,1.046874694,1.089631679,1.193887155,1.014553261,0.977230427,0.944888369,1.014611083,1.045510322,0.870752208,0.744944269,0.816704579,0.729522963,0.852028192,0.977167371,1.340103935,1.007794115,1.088907877,1.037816936,1.020117646,0.927837371,1.177514882,0.922003254,1.100290041,0.960677885,0.931306716,1.345965837,0.831148948,1.844473711,2.016254383,1.72153862,2.919795842,1.717576498
7620,0.923251755,1.038289684,1.060223234,0.988715779,1.038335464,1.125868038,0.986702195,0.968636426,0.811696322,1.010832475,0.9090624,0.79786299,0.683131461,0.753937242,0.719058404,0.760186157,0.973625761,1.255976665,1.002028628,0.992196866,1.020177948,1.002199749,0.772591736,1.132471827,0.884246555,1.077180943,0.901742396,0.898173426,1.340715764,0.795861349,1.670744113,2.003493279,1.508139433,2.262001604,1.607705678
7621,0.881354374,0.957897314,1.043298659,0.95513842,1.006271386,1.077307869,0.969777548,0.961338817,0.700470558,1.012504409,0.809211389,0.751801873,0.637365758,0.724944887,0.709051552,0.712621827,0.971736902,1.173444224,0.995776693,0.923608621,1.013248056,0.995275344,0.634877932,1.102122485,0.856238865,1.075583204,0.85699243,0.88727791,1.342513486,0.767321194,1.556471416,1.914165553,1.364363567,1.557462466,1.536105598
7622,0.876989075,0.899175932,1.034699171,0.928541526,1.006604918,1.05299557,0.964336945,0.964406946,0.626566032,1.018214677,0.739814497,0.732705481,0.630276487,0.740495043,0.698129287,0.677184905,0.973469841,1.10147753,0.993217544,0.889404399,1.008225159,1.000423588,0.51865476,1.090708359,0.835700334,1.087161345,0.845095663,0.917755573,1.358366133,0.748167852,1.470363742,1.850360035,1.259194326,1.042019679,1.48212389
7623,0.90341416,0.893094074,1.093337542,0.940291858,1.02579649,1.05837769,0.967539516,1.001840275,0.592821434,1.03156734,0.717997249,0.835596217,0.687723055,0.791160164,0.694511522,0.685776399,0.998345754,1.072969948,1.013094301,0.894586857,1.006806587,1.01845442,0.444888289,1.106964731,0.882470393,1.108996088,0.860044106,0.962727498,1.442092419,0.740534887,1.402103491,1.939687761,1.173324534,0.909953282,1.438945215
7624,0.985038134,0.945467955,1.119284836,0.980759026,1.112604775,1.115066028,0.973500066,1.030166448,0.631661989,1.040145775,0.753989396,0.931283111,0.802268771,0.906631726,0.698116747,0.751746231,1.014432237,1.099483993,1.022294545,0.952165022,1.007746742,1.048597827,0.457420393,1.148991364,0.909192354,1.121680179,0.927180975,1.041717922,1.539016567,0.748097641,1.390988649,2.016254383,1.163833255,0.77851015,1.431003284
7625,1.083142693,1.052662441,1.151282932,1.032718508,1.228371691,1.207755142,0.981615758,1.042946715,0.69275559,1.044530412,0.857310709,1.069106269,0.977735267,1.050904974,0.710092365,0.896626981,1.02731568,1.186202862,1.026947542,1.049457738,1.007141574,1.07891577,0.481001075,1.201326828,0.956664924,1.129602893,1.066175273,1.128733138,1.594064391,0.78981745,1.080531473,1.914165553,0.8173784,0.179124106,1.13572964
7626,1.160183894,1.176620484,1.220869489,1.082767253,1.322959369,1.273151517,0.986566557,1.056175319,0.829042832,1.047717884,0.985020203,1.294592733,1.139567827,1.187530257,0.724137069,1.031757542,1.050111176,1.297242885,1.039810964,1.149743587,1.007532789,1.109757321,0.668826901,1.247542331,1.15262597,1.12831281,1.175749508,1.203901445,1.683674134,0.838048277,1.189743732,1.965209968,0.94282095,0.251728638,1.206526604
7627,1.226066695,1.236628145,1.24465412,1.124977794,1.3858796,1.304108985,0.99290388,1.059329874,0.933536251,1.048649736,1.066228748,1.330220699,1.270216986,1.285952789,0.730776954,1.101277248,1.042756209,1.330335603,1.037488695,1.221917246,1.008187038,1.12228057,0.824883967,1.276862605,1.199243596,1.120562337,1.257882503,1.2785651,1.728715865,0.862999061,1.271891065,1.977971072,1.034217016,0.355449398,1.259705196
7628,1.268952595,1.28238888,1.259104423,1.163638828,1.440249712,1.322422637,0.996942887,1.064256165,0.977470132,1.049486168,1.122336387,1.375095666,1.342912529,1.357750445,0.745404764,1.138546942,1.04056442,1.362232198,1.035162197,1.275063881,1.006398694,1.13975243,0.889298488,1.300355123,1.238279397,1.114362803,1.300272187,1.329477026,1.742581,0.886995545,1.376868605,2.016254383,1.160950318,0.560569549,1.327038718
7629,1.305262867,1.32036204,1.290037466,1.198087873,1.480300512,1.343234614,0.998608224,1.064137329,1.01868766,1.047259871,1.167722046,1.493692019,1.431467381,1.478476011,0.751329874,1.174482442,1.040871805,1.405890664,1.044675461,1.321843496,1.005600539,1.156702963,0.986244023,1.337169263,1.336975687,1.103043599,1.327570381,1.388016641,1.816683029,0.905674603,1.448194885,2.029015487,1.246885807,0.814706579,1.372110852
7630,1.322838731,1.348883855,1.312915175,1.200117159,1.509772962,1.357751343,0.995789962,1.064558656,1.040501354,1.043930433,1.195643659,1.541460944,1.476059364,1.541772986,0.769004883,1.232072176,1.040274854,1.433401477,1.04552569,1.374968978,0.997716196,1.16820181,1.015267031,1.370068589,1.365301495,1.090095201,1.335890966,1.425476699,1.851937828,0.921204184,1.520220049,2.067298798,1.334490772,1.077181252,1.417283375
7631,1.35525424,1.371142055,1.338946184,1.242313753,1.536793505,1.371086116,1.000944217,1.05033075,1.086459674,1.03857857,1.22494772,1.60894728,1.555684552,1.622447366,0.787162679,1.296420633,1.061907633,1.460912291,1.059302791,1.414789293,0.988878833,1.192315167,1.096352775,1.410053421,1.47833963,1.07463722,1.345022152,1.457617231,1.935723611,0.941777512,1.574747231,2.207670938,1.406274363,1.258168099,1.45245598
7632,1.377729203,1.39312063,1.345336501,1.246525742,1.574450994,1.392634593,0.998336948,1.053112592,1.103710158,1.037636012,1.241155577,1.614151435,1.576717621,1.675082738,0.794435829,1.313063162,1.061368595,1.489419873,1.060043041,1.449924242,0.980414101,1.201462911,1.136465342,1.439321061,1.494987836,1.065665714,1.336367791,1.487970799,1.953615736,0.948350144,1.630788661,2.169387627,1.478057954,1.42278541,1.488230923
7633,1.391505201,1.404277693,1.353103481,1.249454608,1.590748956,1.418376571,0.994810352,1.054776296,1.133811029,1.03453465,1.259548269,1.647897709,1.589290513,1.711198717,0.796862302,1.336434499,1.070037744,1.503374634,1.067513216,1.473340491,0.971183616,1.214198341,1.166783361,1.47158879,1.497744864,1.059255961,1.353700356,1.510630494,1.96115382,0.953932654,1.653620163,2.207670938,1.504785024,1.603983932,1.502441625
7634,1.404569465,1.439063122,1.359707739,1.262467142,1.606303234,1.441128111,0.99527755,1.053820206,1.13698515,1.032220846,1.270183331,1.631900211,1.618361218,1.754501877,0.80008506,1.347522871,1.07541921,1.543843439,1.070195034,1.500913282,0.963162992,1.217719863,1.188618237,1.49472558,1.515102209,1.049654567,1.343758568,1.514618071,1.963989357,0.960407851,1.686830091,2.245954249,1.549841545,1.802116455,1.524005865
7635,1.412003127,1.465837276,1.410579131,1.266532688,1.603625969,1.462113382,0.999851575,1.06483414,1.171616345,1.029220023,1.286137755,1.744919797,1.696305639,1.797847408,0.804862768,1.391956133,1.104509417,1.57015813,1.104881012,1.527809181,0.954499078,1.225013874,1.234574748,1.52082253,1.624906139,1.035736784,1.357181173,1.528541499,2.006083335,0.964753784,1.73412253,2.169387627,1.613436203,1.968119062,1.554379291
7636,1.417159241,1.475540285,1.420108796,1.275814404,1.581049505,1.478986246,1.005570991,1.070289791,1.203550918,1.023338465,1.299818595,1.727711309,1.724108726,1.818365564,0.81625528,1.408582708,1.113321121,1.575540681,1.110963748,1.543229638,0.945060835,1.232493828,1.237640154,1.54367619,1.649838682,1.025729145,1.363952079,1.539726569,2.007161818,0.970247455,1.755101989,2.194909835,1.640058931,2.108391394,1.567862169
7637,1.423276195,1.48945166,1.438596068,1.277223049,1.572896017,1.496264575,1.018426488,1.073368723,1.223712438,1.020016474,1.317042931,1.767394542,1.747470456,1.825870527,0.816017022,1.432390799,1.091960089,1.571154899,1.104305732,1.564234457,0.937295143,1.243827266,1.243262799,1.560103166,1.671914786,1.017123604,1.368768005,1.540553867,2.009385812,0.979412172,1.79016396,2.322520872,1.685219795,2.22045803,1.590154233
7638,1.429832052,1.511206535,1.470612768,1.28463587,1.570975958,1.509813744,1.03119156,1.081498183,1.243870011,1.016874617,1.326321163,1.808251504,1.768813387,1.842204547,0.817979518,1.443351535,1.120943379,1.572550375,1.121255331,1.583822033,0.931056192,1.25586341,1.262310941,1.575802354,1.726419103,1.011272389,1.379162776,1.543333589,1.971295477,0.98997395,1.81114342,2.411848597,1.711842522,2.316061053,1.603637112
7639,1.437637396,1.513709184,1.49429508,1.309091903,1.57464931,1.523726165,1.03992516,1.077182277,1.256545447,1.009694425,1.339163019,1.793017863,1.801179899,1.867982003,0.809790954,1.459670987,1.120043498,1.569360715,1.118015153,1.600723192,0.928400599,1.260426445,1.25410647,1.577965756,1.72658479,1.008531873,1.398402638,1.567002588,1.908109323,0.995155253,1.832122879,2.348043079,1.738465249,2.412416698,1.61711999
7640,1.410698282,1.521259076,1.492109163,1.301086335,1.557999787,1.527740816,1.055900339,1.070246578,1.261384896,1.003685331,1.347549201,1.639967272,1.716249495,1.762758926,0.818180157,1.409759352,1.115691104,1.56477558,1.117384883,1.592589906,0.919622799,1.247954531,1.247213403,1.530350938,1.674605539,1.000008808,1.380116425,1.511027597,1.780349748,1.002527434,1.830493444,2.462893012,1.72832473,2.470613805,1.615167971
7641,1.335127997,1.454162906,1.303664562,1.245556427,1.482252121,1.496610053,1.061521794,1.034147452,1.204607205,0.993828742,1.284668389,1.200644697,1.450716395,1.497987856,0.825202509,1.254047495,1.066157565,1.558595614,1.054852834,1.545757408,0.91395423,1.199423234,1.210248205,1.408100551,1.348017052,0.989368212,1.279387281,1.372604077,1.611877437,0.995887456,2.131800418,2.309759768,2.078504989,3.544286544,1.899900709
7642,1.213425517,1.307401392,1.257378944,1.163080949,1.363077777,1.41762785,1.023874627,1.012092578,1.078150134,0.980975053,1.169438441,1.105821023,1.273353167,1.298621717,0.82217412,1.084423322,1.05458385,1.520718407,1.042725432,1.412303828,0.90557384,1.138404053,1.071977054,1.309594957,1.258532947,0.976689108,1.193272803,1.23252596,1.540483665,0.954008597,2.019717557,1.990732176,1.934937807,3.336122976,1.828350823
7643,1.103435007,1.166246373,1.151306186,1.079315375,1.248122153,1.339018897,0.98873677,0.998010516,0.882651664,0.965526888,1.025324381,0.943933305,1.0998773,1.115488968,0.802580503,0.960319309,1.01266366,1.45393491,1.010780493,1.282171252,0.893297024,1.084218016,0.797983794,1.202744292,1.030746789,0.957495142,1.108064292,1.124737288,1.471912627,0.895939598,1.844473711,1.90140445,1.72153862,2.919795842,1.717576498
7644,1.028592272,1.048929439,1.123275296,1.023011408,1.174934566,1.276137511,0.955422494,0.986807525,0.753674239,0.953704194,0.921841126,0.899722831,1.010383472,1.012214957,0.816386949,0.874083283,0.999971776,1.406289371,1.004020957,1.165597678,0.876691587,1.042925975,0.657737342,1.140092738,0.974638624,0.940760504,1.04712614,1.053060179,1.443635584,0.846558167,1.670744113,1.722748998,1.508139433,2.262001604,1.607705678
7645,0.986168999,0.95872221,1.110234211,0.990975191,1.129128096,1.222971713,0.928309903,0.982885938,0.664885679,0.942330669,0.8353855,0.899462002,0.956166982,0.963943797,0.844269449,0.823621219,0.994318565,1.339904582,0.99988825,1.068971278,0.865769967,1.021755775,0.491762783,1.123277366,0.937770006,0.931995381,1.015274273,1.030201932,1.436716573,0.810488214,1.556471416,1.748271206,1.364363567,1.557462466,1.536105598
7646,0.978628578,0.915282368,1.114317689,0.978395013,1.102450099,1.189485925,0.921362207,0.984252552,0.597139974,0.937290198,0.771377503,0.885184732,0.938251315,0.941624874,0.868321004,0.80135473,0.995298633,1.30501768,0.99941872,1.000911856,0.860387781,1.02492024,0.413430988,1.119106646,0.927470917,0.930760538,1.002209286,1.034934078,1.451905711,0.772233115,1.470363742,1.709987894,1.259194326,1.042019679,1.48212389
7647,1.010023935,0.914695154,1.21074451,1.003192747,1.121465891,1.195701191,0.945920277,0.996854566,0.580240709,0.931768442,0.755704876,1.022877477,0.988458376,0.99419669,0.921860169,0.827173087,1.058900606,1.291461627,1.034874557,0.994640024,0.861883071,1.054327858,0.348745989,1.163155117,1.018300399,0.933675213,1.02440546,1.078011491,1.540839896,0.77804632,1.402103491,1.786554517,1.173324534,0.909953282,1.438945215
7648,1.091481838,0.987160137,1.270829307,1.053053207,1.202022717,1.249321331,1.010077197,1.001003021,0.601950484,0.924395549,0.78888821,1.103007798,1.097238777,1.102507553,0.924449661,0.888621815,1.088757047,1.315583428,1.037543685,1.052863353,0.872108986,1.111328146,0.356188207,1.228432882,1.062691196,0.939298564,1.098766217,1.149953335,1.64272868,0.795010216,1.390988649,2.016254383,1.163833255,0.77851015,1.431003284
7649,1.180677866,1.145889627,1.345452773,1.092746318,1.294726394,1.338502347,1.073186688,0.999409539,0.689186842,0.921526451,0.876386848,1.158775471,1.240442048,1.253697867,0.930061273,0.985555327,1.090614722,1.409678384,1.047509559,1.191869566,0.877920984,1.153069647,0.409439402,1.311469785,1.155866803,0.939188851,1.21945046,1.251214624,1.706872064,0.823280989,1.080531473,1.90140445,0.8173784,0.179124106,1.13572964
7650,1.242029297,1.255167324,1.486407177,1.139517522,1.361234341,1.397280213,1.110291301,1.010493694,0.825051832,0.914382565,1.012509058,1.400905293,1.38203028,1.353523938,0.998736113,1.097039336,1.145208977,1.469285147,1.080262428,1.292948649,0.881762135,1.202450808,0.614821648,1.38384213,1.397782728,0.93717336,1.300796694,1.312922791,1.805110424,0.851156287,1.189743732,2.118343213,0.94282095,0.251728638,1.206526604
