Source: ERA5; 22.01.2025; Unit: Deviation from mean; Konstantin Loffler <kl@wip.tu-berlin.de>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,NONEU_Balkan,SE,SI,SK,TR,UK
7038,1.059027955,1.154863462,1.073723756,1.056341841,1.094088857,1.115966925,0.977269192,1.100820459,1.013086482,0.995172024,1.122967827,1.073081191,1.052039694,1.098822524,0.925959219,1.053527695,1.136653333,1.157380446,1.154076559,1.045912536,0.95164096,1.119443741,1.00655062,1.022451438,1.050311343,0.989024209,1.049034132,1.10170732,1.035873281,0.981397378
7039,1.061970439,1.158808212,1.061484502,1.055820059,1.095659515,1.11681156,0.968445879,1.097704937,1.017213438,0.989307033,1.131069184,1.060301164,1.056108328,1.103458833,0.934526387,1.053209446,1.135270658,1.160594888,1.14949694,1.047470505,0.948465673,1.123689395,1.005672611,1.02070166,1.050044034,0.980816961,1.05378316,1.099312597,1.021037023,0.985487862
7040,1.051228543,1.147793732,1.033386046,1.038548034,1.077105496,1.101255519,0.95838263,1.080470919,1.017408765,0.980775338,1.121890742,1.030524768,1.055572007,1.091733861,0.943093066,1.032531381,1.121770749,1.153353531,1.137359052,1.043039157,0.945138543,1.102560937,1.005391513,1.007985002,1.051461531,0.970751514,1.057093114,1.081290693,0.999171418,0.98666374
7041,1.036287421,1.086758117,0.970098914,1.005144349,1.052625937,1.062203803,0.943488731,1.028108839,0.988452636,0.968060777,1.069770001,0.961844119,1.046954604,1.07029483,0.952032471,0.980261235,1.04056722,1.097622722,1.058762639,1.011586715,0.936302992,1.063660673,0.973090629,0.987504317,1.03238066,0.954111251,1.051486516,1.059977449,0.968314669,0.980251214
7042,1.023026869,1.025390279,0.946042134,0.969397127,1.032149705,1.020751445,0.927362996,1.008473357,0.954420754,0.957973976,1.015311219,0.946104345,1.040725764,1.048385506,0.958305704,0.942886093,1.016861523,1.048248694,1.040900987,0.980388853,0.927450869,1.035755604,0.952549666,0.970335703,1.032242221,0.937314565,1.041308687,1.043326833,0.955104708,0.964991145
7043,1.012083363,0.972444118,0.912718125,0.93938395,1.01059827,0.980581314,0.915418541,0.970191745,0.911758719,0.94876768,0.96044629,0.918161007,1.039325917,1.03951311,0.970530512,0.902692728,0.986029151,0.99437318,0.989076162,0.954009897,0.920214946,1.004976918,0.910000068,0.949312294,1.02026352,0.922783716,1.03179531,1.018201273,0.941862551,0.946222362
7044,1.003357287,0.937561867,0.904077586,0.914991339,0.99628448,0.952753009,0.907074048,0.95787568,0.885314448,0.942269758,0.920108958,0.912917557,1.033937864,1.02843975,0.965347154,0.887030258,0.975639294,0.952363135,0.979017327,0.932999429,0.919633966,0.98888105,0.884921003,0.939750849,1.01567807,0.913824634,1.023541542,1.004910581,0.938779337,0.932203728
7045,0.996878424,0.909952643,0.903227447,0.896751961,0.988703751,0.934418832,0.901508128,0.953364324,0.859738101,0.937053759,0.887742494,0.914036033,1.034145238,1.018589681,0.950268425,0.882410343,0.963922408,0.920564153,0.973543395,0.917707186,0.9220606,0.976182368,0.860179393,0.93385491,1.013373218,0.909998184,1.021787104,1.000864812,0.942065047,0.919663411
7046,0.994350775,0.892344399,0.909584109,0.887282585,0.985191066,0.922318628,0.899785134,0.948330168,0.84576089,0.934746698,0.864433754,0.916281092,1.032487048,1.013484347,0.945196884,0.883483455,0.952366742,0.900594503,0.97011264,0.905775475,0.927916585,0.971428914,0.853372438,0.93120648,1.016009055,0.910368228,1.021871935,0.997420921,0.947370394,0.911121196
7047,0.996335539,0.882368434,0.930410793,0.888609359,0.98447294,0.920252464,0.899167007,0.965329371,0.836746268,0.93458856,0.85270897,0.939150563,1.033613512,1.015586008,0.936970586,0.897676034,0.969977003,0.890354667,0.99564288,0.901210106,0.933647058,0.975220779,0.837732008,0.93945383,1.028656375,0.912385749,1.02536852,1.002515223,0.965588254,0.909212059
7048,1.006386302,0.887844753,0.94480841,0.904868741,0.993001857,0.927826517,0.901962583,0.974288334,0.835756661,0.935934525,0.85593353,0.949749387,1.039443168,1.021167006,0.941105989,0.915478766,0.982841127,0.897099703,1.002196779,0.906468399,0.94169016,0.993701496,0.833435418,0.953564566,1.033357263,0.915862184,1.031765933,1.013352562,0.984106842,0.917342827
7049,1.028096496,0.91060072,0.957288311,0.932426278,1.022523798,0.959082109,0.90607203,0.979869791,0.847531812,0.935657467,0.877952126,0.960455776,1.059781532,1.029218814,0.954262913,0.937629448,0.997901981,0.926518466,1.010839934,0.922932913,0.949019961,1.031095876,0.837898994,0.973083071,1.038998869,0.919683384,1.056052815,1.030646704,0.998477604,0.930757393
7050,1.049750537,0.959807363,0.988137312,0.967374034,1.053107462,1.009134124,0.91061975,0.993159469,0.885295502,0.935737255,0.93634678,0.992425046,1.071315491,1.038190549,0.976047927,0.981887398,1.048964457,0.993122102,1.046997245,0.957964659,0.957525549,1.060781426,0.87258252,0.990351509,1.059998572,0.923572838,1.076617939,1.047218432,1.017834487,0.952382004
7051,1.064733032,0.996059439,0.996043604,0.988010561,1.080671977,1.0373841,0.91316372,0.993674064,0.921145552,0.936156893,0.975146575,1.002702561,1.079619525,1.043995671,0.996749313,1.001703285,1.055705322,1.029954685,1.044510714,0.991194591,0.962896131,1.078756999,0.903388962,0.997354388,1.066023993,0.926546723,1.090013551,1.061738129,1.027311583,0.970630265
7052,1.079928795,1.024353678,1.004495175,1.007419031,1.10122901,1.059023973,0.913960059,0.999007041,0.942532072,0.936530637,1.002204086,1.011998028,1.084566358,1.046884628,1.017475759,1.018669576,1.065911874,1.058862912,1.050888771,1.008468302,0.969184913,1.093069995,0.919085125,1.004523902,1.067754688,0.9294837,1.098477698,1.066742166,1.030615385,0.983232023
7053,1.090254711,1.04246387,1.021942271,1.027612097,1.118035913,1.073177332,0.918335392,0.992750982,0.96328828,0.936622817,1.019389557,1.029063637,1.084275454,1.047572196,1.036891556,1.031896716,1.077516993,1.078501681,1.049442138,1.006374046,0.975097214,1.107636402,0.9475164,1.015941988,1.07201355,0.934526325,1.109400675,1.073599335,1.041955429,0.993083825
7054,1.099782764,1.044211491,1.026950221,1.038806479,1.132422399,1.08294689,0.927442036,0.990538821,0.980396611,0.936856788,1.033722355,1.027430299,1.084878006,1.051669112,1.047361544,1.046110276,1.082000175,1.088087634,1.049612112,1.002504463,0.982341699,1.117701372,0.958888316,1.023377209,1.075372285,0.942213706,1.109230256,1.083220547,1.052655049,1.002800384
7055,1.106579592,1.043154986,1.040431436,1.051504586,1.141276095,1.092242261,0.939534213,0.980267483,0.989384437,0.938447592,1.048846456,1.040440453,1.098887296,1.055417271,1.068051408,1.059569441,1.08156586,1.091467174,1.041067701,0.995059644,0.991024579,1.126678551,0.978368129,1.032906153,1.093915799,0.950055022,1.1186442,1.097024076,1.070316034,1.016087904
7056,1.115337069,1.046271499,1.041406261,1.065120233,1.154421002,1.098780237,0.95060614,0.974466568,1.000318386,0.939670775,1.058804762,1.040805775,1.098269448,1.059247254,1.076899669,1.065572955,1.075211852,1.101390858,1.037895949,0.987150666,0.99701046,1.131125216,0.987271079,1.039045249,1.09332207,0.958539519,1.117879422,1.103834553,1.073110823,1.025753234
7057,1.122566279,1.043147871,1.043392168,1.07375419,1.1662519,1.104548943,0.961137345,0.968228586,1.012144364,0.940553045,1.064305213,1.042287331,1.098268631,1.063160919,1.091899389,1.072659529,1.080400787,1.099478018,1.037350899,0.979808379,1.003289813,1.142094002,0.996856235,1.044902074,1.095287089,0.970235498,1.119298809,1.110867074,1.075420585,1.036153976
7058,1.129953461,1.038556057,1.050076204,1.084253537,1.175181068,1.110645331,0.972415539,0.964309795,1.022045837,0.943456196,1.07014905,1.044031023,1.098685348,1.070078995,1.098880821,1.078581371,1.0808089,1.107891501,1.033803009,0.975776873,1.007549779,1.149430073,1.005617996,1.051871274,1.097588376,0.98448017,1.119203454,1.118310975,1.077184536,1.043618073
7059,1.1371502,1.036938465,1.057129438,1.099051029,1.188149305,1.115756268,0.984171172,0.952702962,1.031955502,0.949155522,1.076746884,1.04983503,1.098231164,1.081430586,1.106184159,1.084731232,1.075092286,1.109782763,1.017151653,0.971534248,1.013268542,1.153252848,1.014191307,1.059597841,1.104136229,0.996483327,1.118271558,1.124263984,1.081676649,1.054155116
7060,1.142358539,1.032060687,1.059831652,1.108016239,1.196945638,1.121738306,0.996160779,0.948714854,1.037504991,0.958773563,1.081436772,1.055689356,1.096626556,1.092096327,1.113338324,1.092799027,1.078548753,1.114040027,1.014547351,0.971282202,1.020117206,1.156490405,1.022784116,1.065067963,1.106554063,1.004553993,1.115637494,1.13174704,1.075470654,1.062313854
7061,1.146497952,1.029428594,1.063045847,1.116583284,1.201682644,1.123436235,1.005621004,0.945376573,1.043998382,0.964703573,1.083854842,1.055543402,1.095717851,1.096176784,1.117587011,1.096687552,1.079806007,1.117146402,1.011904378,0.970631375,1.024199637,1.155787371,1.028271776,1.069992403,1.107260885,1.012135093,1.112394353,1.131323828,1.07682942,1.067289096
7062,1.14903977,1.023044262,1.064872081,1.12281244,1.208322049,1.122470014,1.013037166,0.936110608,1.048590307,0.973155113,1.08786551,1.058219482,1.096227352,1.093957058,1.117154492,1.099618652,1.069237465,1.119505212,0.995865497,0.976242075,1.026432746,1.157532363,1.030414963,1.073585814,1.104572957,1.01782057,1.107570376,1.135631133,1.056848111,1.071247192
7063,1.147059432,1.010372957,1.058461156,1.12444635,1.206585704,1.120403372,1.019615762,0.932779277,1.052004239,0.983682911,1.090143434,1.049861534,1.0951859,1.090613277,1.119337723,1.10104423,1.068523864,1.118052556,0.994585552,0.982446729,1.027905826,1.153799211,1.031811817,1.068341422,1.102083762,1.019590611,1.10691901,1.12853117,1.042193823,1.075946567
7064,1.121825382,1.006085525,1.036344974,1.102586231,1.176744811,1.103637247,1.017859161,0.931505657,1.052842373,0.986125179,1.079115959,1.033323597,1.082797331,1.075504705,1.127254943,1.091101739,1.051673737,1.090338035,0.993234373,0.989781918,1.024680111,1.128250465,1.032025728,1.042620609,1.092756053,1.012630695,1.096141153,1.100607073,1.0118591,1.078391995
7065,1.074978531,0.997414731,0.98496992,1.053827303,1.116414946,1.067640522,1.005531935,0.922410981,1.013081909,0.98113243,1.041919322,0.992277489,1.056324922,1.04865904,1.118572904,1.056683644,1.007389997,1.034262129,0.963054456,0.978553765,1.013679193,1.092039102,0.990621862,1.002021871,1.062284966,0.99600943,1.069525919,1.059638831,0.96618982,1.059546706
7066,1.029391139,0.991294128,0.966948825,1.010810779,1.055519309,1.032489796,0.991991126,0.920981668,0.961433419,0.971960033,1.004292398,0.983128006,1.037803171,1.027587771,1.067451355,1.027583146,0.99667975,1.000802236,0.961086409,0.960536183,1.003345886,1.055201069,0.944379289,0.976598007,1.057251056,0.981895822,1.047181854,1.016636419,0.941004267,1.024217617
7067,0.992085916,0.976046153,0.931517933,0.975987276,1.006916045,1.002947937,0.981110817,0.922355197,0.912479526,0.963953473,0.967114886,0.965205476,1.017962578,0.992530606,1.019868574,0.999407927,0.97678071,0.966730761,0.95831783,0.947800604,0.993359682,1.025447998,0.876231391,0.950043387,1.028957087,0.968828132,1.030234882,0.977220175,0.918134907,0.995294367
7068,0.964959554,0.96786838,0.923681301,0.947143494,0.973448793,0.985753003,0.979061389,0.925268586,0.876281227,0.958572076,0.941873657,0.961846702,1.006139066,0.972408868,0.986376415,0.981688538,0.968991767,0.957432873,0.95912732,0.942351103,0.988448075,1.004544304,0.84039619,0.934524396,1.021236385,0.96113601,1.010791606,0.949987751,0.907767624,0.977737096
7069,0.945851221,0.958382092,0.919539059,0.927668074,0.950984598,0.975367054,0.973529016,0.925940273,0.852401777,0.95720959,0.923946773,0.963846721,0.999851789,0.956794133,0.965845875,0.969522279,0.967174752,0.962114014,0.958385117,0.942521859,0.988009143,0.989067097,0.816422251,0.923681472,1.016236543,0.957935255,0.993267343,0.92991042,0.904486007,0.966657074
7070,0.935579006,0.949724132,0.918405952,0.916445532,0.942577895,0.970682531,0.973384764,0.928599183,0.840272402,0.961315818,0.910547055,0.967735479,0.995644322,0.949476872,0.952450575,0.965179506,0.966172095,0.955088449,0.957976633,0.943285836,0.991830964,0.985485034,0.80362389,0.919461226,1.010850578,0.958682062,0.979973667,0.921434311,0.908420524,0.959416701
7071,0.936110548,0.948459152,0.936350196,0.916906298,0.948447658,0.9731301,0.977788406,0.94183306,0.834025812,0.975404171,0.906068374,0.982636936,0.997299884,0.948444857,0.94941256,0.965458693,0.974061301,0.955455295,0.964876696,0.949417265,0.999401896,0.989237176,0.788776783,0.92761483,1.009075016,0.964962751,0.975983708,0.922930217,0.927245505,0.956202573
7072,0.953077338,0.954302662,0.947419893,0.932316601,0.96627947,0.982334152,0.988324349,0.958084034,0.836473545,0.994231251,0.913224287,0.988842012,1.003730315,0.962704807,0.953796081,0.97060557,0.975236061,0.957821127,0.966864644,0.959606107,1.0093741,0.998849645,0.791346134,0.946740418,1.011153055,0.979792552,0.979745387,0.948519743,0.954909745,0.957937389
7073,0.994824691,0.973967131,0.973722352,0.96002196,0.992582245,1.003513649,1.000394104,0.967354349,0.850915752,1.004020663,0.93264719,0.994673117,1.024134085,0.991493212,0.962704033,0.987965725,0.976514897,0.973900187,0.968859378,0.982709072,1.016317912,1.017378341,0.793470556,0.982585235,1.020604886,0.994130879,1.008230781,1.000484195,0.97144003,0.966751416
7074,1.032066864,1.005362267,1.028425219,1.000220316,1.011535496,1.033685179,1.008032468,0.981398897,0.887456004,1.010615806,0.969395651,1.020682172,1.035732848,1.018156175,0.986396265,1.019672467,0.998140971,0.996415496,0.987113443,1.02350354,1.019736349,1.03457006,0.831244142,1.019201737,1.053604371,1.005083432,1.037833246,1.035100338,1.004363049,0.988549847
7075,1.047537554,1.031729264,1.043221088,1.023779721,1.023253425,1.056416222,1.008344328,0.990819324,0.931047108,1.016438066,0.995128416,1.022051726,1.040936301,1.034507585,1.010500876,1.032162544,1.002098523,1.016787786,0.989505701,1.053247423,1.020424802,1.047946558,0.873235421,1.033731423,1.058504778,1.011668565,1.057600176,1.053330565,1.013694874,1.004690283
7076,1.057916013,1.058556588,1.054872938,1.037910332,1.031823063,1.071156452,1.00685699,0.998684156,0.960073066,1.022079874,1.015009857,1.021910574,1.046374813,1.045956935,1.021379781,1.040042369,1.011271243,1.041503658,0.995491549,1.07706937,1.018928486,1.057951296,0.903271512,1.045913204,1.062278365,1.015573503,1.069538909,1.061875347,1.019387555,1.013377847
7077,1.06018893,1.084961884,1.076771336,1.049436594,1.040055843,1.083039275,1.001308113,1.017737386,0.985187154,1.029535854,1.032602549,1.033226973,1.049355274,1.049430347,1.02807293,1.050381099,1.042871235,1.063565804,1.026206761,1.094373156,1.019301439,1.069355846,0.937304329,1.060164624,1.073632985,1.021162385,1.078150679,1.065027312,1.039206843,1.018288456
7078,1.06065365,1.108189132,1.086386029,1.061596462,1.048008578,1.093987488,0.996128867,1.02877165,1.002146093,1.036615586,1.04822603,1.040012025,1.047988017,1.051715916,1.030659157,1.062295389,1.053038442,1.094688638,1.031597327,1.101699875,1.021177834,1.07618635,0.946712264,1.06845514,1.081186906,1.025460118,1.083651263,1.068011326,1.05130763,1.020051918
7079,1.063606678,1.124238833,1.09185732,1.070141841,1.060638236,1.104267766,0.991708355,1.051927062,1.017693286,1.043879555,1.068057262,1.039810268,1.059263381,1.058574192,1.030228423,1.068701042,1.080272033,1.126372702,1.05834864,1.105077406,1.023260143,1.084179249,0.964273858,1.078055549,1.08679859,1.031645167,1.095453905,1.058870957,1.07256833,1.021261907
7080,1.067845662,1.136164229,1.096386865,1.082706124,1.073171674,1.112691326,0.987024733,1.058183081,1.031044034,1.049970272,1.081810037,1.038074431,1.059371915,1.062658464,1.031938042,1.073795055,1.086371607,1.141071037,1.063672904,1.098764233,1.024238498,1.0914621,0.974972605,1.081831296,1.085827767,1.036537322,1.097325735,1.055484711,1.073606228,1.021226052
7081,1.069668071,1.142499454,1.103906219,1.08878128,1.086140975,1.117710465,0.982750521,1.061480721,1.041728029,1.055267222,1.09448102,1.040688215,1.062193116,1.068843505,1.029723191,1.079927003,1.08701309,1.153080366,1.065989844,1.084826342,1.025843526,1.099257034,0.989701289,1.084076542,1.087138652,1.04054552,1.108498972,1.054005391,1.079614793,1.019435997
7082,1.072491396,1.137389975,1.110805815,1.096725832,1.09552995,1.119380896,0.97967754,1.064012599,1.050194352,1.060220096,1.109056542,1.044007627,1.062217358,1.074906168,1.030453482,1.082806728,1.089204998,1.162162291,1.067289725,1.066078773,1.026808714,1.105465145,0.996437507,1.087903243,1.091743466,1.044459479,1.117847657,1.051088998,1.084073695,1.01742741
7083,1.075116098,1.134603862,1.124843065,1.10497744,1.103250338,1.116643162,0.975906039,1.068096456,1.060444699,1.066836892,1.121931537,1.045716967,1.072048218,1.080870202,1.029189259,1.089459816,1.092907028,1.168706606,1.075671488,1.049972711,1.028472347,1.107833335,1.002471819,1.093540041,1.093392184,1.047833024,1.125381539,1.049443026,1.093183776,1.015963266
7084,1.076210414,1.1320687,1.132504285,1.107750068,1.110357929,1.113175573,0.973404364,1.060030753,1.068995272,1.075610892,1.132352643,1.04715748,1.078728093,1.085342389,1.02560723,1.092104927,1.088339709,1.167261143,1.074213725,1.036718525,1.030565528,1.111245688,1.011514093,1.099742945,1.094118616,1.051966045,1.131029765,1.050957457,1.087010005,1.014169577
7085,1.080827586,1.12461038,1.139378345,1.117885366,1.1156619,1.109752791,0.970667947,1.056250999,1.073915175,1.081569693,1.14106638,1.049102139,1.082487371,1.092351445,1.020022119,1.091674208,1.081409122,1.176875355,1.072648686,1.025640205,1.032648635,1.112005376,1.020064732,1.103398288,1.096014374,1.05502358,1.140710279,1.05852008,1.088936428,1.010782394
7086,1.088142882,1.118345675,1.141995739,1.120879821,1.117622853,1.104812046,0.96868604,1.054085512,1.078020527,1.086214101,1.151080246,1.046543434,1.088303473,1.101808177,1.016992216,1.094575918,1.07581282,1.1714821,1.070611189,1.016348654,1.035735088,1.111181528,1.023647548,1.104865717,1.09407489,1.058002936,1.150347513,1.073340231,1.058959185,1.005992141
7087,1.09355678,1.114554055,1.12712304,1.125050578,1.113771336,1.098688014,0.967468219,1.046065996,1.082270273,1.088549055,1.158209487,1.046081815,1.090474599,1.098274255,1.015202917,1.095408309,1.072029819,1.16744782,1.066884314,1.010735815,1.037006306,1.10453752,1.023583867,1.094952718,1.092724869,1.061987754,1.160003582,1.07723309,1.0345024,1.003612181
